agent-type,agent-id,triadstack,tick
basic-agents,B-ID-323,[[Oil -1 TS-B-ID-323-T-ID-1] [Trade 2 TS-B-ID-323-T-ID-2] [Persec 1.3 TS-B-ID-323-T-ID-3] [Oil 1 TS-B-ID-323-T-ID-4] [Oil -2 TS-B-ID-323-T-ID-5] [Oil -1.5 TS-B-ID-323-T-ID-6]],0
basic-agents,B-ID-324,[[Oil -1 TS-B-ID-324-T-ID-1] [Trade 2 TS-B-ID-324-T-ID-2] [Persec 1.3 TS-B-ID-324-T-ID-3] [Oil 1 TS-B-ID-324-T-ID-4] [Oil -2 TS-B-ID-324-T-ID-5] [Oil -1.5 TS-B-ID-324-T-ID-6]],0
basic-agents,B-ID-325,[[Oil -1 TS-B-ID-325-T-ID-1] [Trade 2 TS-B-ID-325-T-ID-2] [Persec 1.3 TS-B-ID-325-T-ID-3] [Oil 1 TS-B-ID-325-T-ID-4] [Oil -2 TS-B-ID-325-T-ID-5] [Oil -1.5 TS-B-ID-325-T-ID-6]],0
basic-agents,B-ID-326,[[Oil -1 TS-B-ID-326-T-ID-1] [Trade 2 TS-B-ID-326-T-ID-2] [Persec 1.3 TS-B-ID-326-T-ID-3] [Oil 1 TS-B-ID-326-T-ID-4] [Oil -2 TS-B-ID-326-T-ID-5] [Oil -1.5 TS-B-ID-326-T-ID-6]],0
basic-agents,B-ID-327,[[Oil -1 TS-B-ID-327-T-ID-1] [Trade 2 TS-B-ID-327-T-ID-2] [Persec 1.3 TS-B-ID-327-T-ID-3] [Oil 1 TS-B-ID-327-T-ID-4] [Oil -2 TS-B-ID-327-T-ID-5] [Oil -1.5 TS-B-ID-327-T-ID-6]],0
basic-agents,B-ID-328,[[Oil -1 TS-B-ID-328-T-ID-1] [Trade 2 TS-B-ID-328-T-ID-2] [Persec 1.3 TS-B-ID-328-T-ID-3] [Oil 1 TS-B-ID-328-T-ID-4] [Oil -2 TS-B-ID-328-T-ID-5] [Oil -1.5 TS-B-ID-328-T-ID-6]],0
basic-agents,B-ID-329,[[Oil -1 TS-B-ID-329-T-ID-1] [Trade 2 TS-B-ID-329-T-ID-2] [Persec 1.3 TS-B-ID-329-T-ID-3] [Oil 1 TS-B-ID-329-T-ID-4] [Oil -2 TS-B-ID-329-T-ID-5] [Oil -1.5 TS-B-ID-329-T-ID-6]],0
basic-agents,B-ID-330,[[Oil -1 TS-B-ID-330-T-ID-1] [Trade 2 TS-B-ID-330-T-ID-2] [Persec 1.3 TS-B-ID-330-T-ID-3] [Oil 1 TS-B-ID-330-T-ID-4] [Oil -2 TS-B-ID-330-T-ID-5] [Oil -1.5 TS-B-ID-330-T-ID-6]],0
basic-agents,B-ID-331,[[Oil -1 TS-B-ID-331-T-ID-1] [Trade 2 TS-B-ID-331-T-ID-2] [Persec 1.3 TS-B-ID-331-T-ID-3] [Oil 1 TS-B-ID-331-T-ID-4] [Oil -2 TS-B-ID-331-T-ID-5] [Oil -1.5 TS-B-ID-331-T-ID-6]],0
basic-agents,B-ID-332,[[Oil -1 TS-B-ID-332-T-ID-1] [Trade 2 TS-B-ID-332-T-ID-2] [Persec 1.3 TS-B-ID-332-T-ID-3] [Oil 1 TS-B-ID-332-T-ID-4] [Oil -2 TS-B-ID-332-T-ID-5] [Oil -1.5 TS-B-ID-332-T-ID-6]],0
basic-agents,B-ID-333,[[Oil -1 TS-B-ID-333-T-ID-1] [Trade 2 TS-B-ID-333-T-ID-2] [Persec 1.3 TS-B-ID-333-T-ID-3] [Oil 1 TS-B-ID-333-T-ID-4] [Oil -2 TS-B-ID-333-T-ID-5] [Oil -1.5 TS-B-ID-333-T-ID-6]],0
basic-agents,B-ID-334,[[Oil -1 TS-B-ID-334-T-ID-1] [Trade 2 TS-B-ID-334-T-ID-2] [Persec 1.3 TS-B-ID-334-T-ID-3] [Oil 1 TS-B-ID-334-T-ID-4] [Oil -2 TS-B-ID-334-T-ID-5] [Oil -1.5 TS-B-ID-334-T-ID-6]],0
basic-agents,B-ID-335,[[Oil -1 TS-B-ID-335-T-ID-1] [Trade 2 TS-B-ID-335-T-ID-2] [Persec 1.3 TS-B-ID-335-T-ID-3] [Oil 1 TS-B-ID-335-T-ID-4] [Oil -2 TS-B-ID-335-T-ID-5] [Oil -1.5 TS-B-ID-335-T-ID-6]],0
basic-agents,B-ID-336,[[Oil -1 TS-B-ID-336-T-ID-1] [Trade 2 TS-B-ID-336-T-ID-2] [Persec 1.3 TS-B-ID-336-T-ID-3] [Oil 1 TS-B-ID-336-T-ID-4] [Oil -2 TS-B-ID-336-T-ID-5] [Oil -1.5 TS-B-ID-336-T-ID-6]],0
basic-agents,B-ID-337,[[Oil -1 TS-B-ID-337-T-ID-1] [Trade 2 TS-B-ID-337-T-ID-2] [Persec 1.3 TS-B-ID-337-T-ID-3] [Oil 1 TS-B-ID-337-T-ID-4] [Oil -2 TS-B-ID-337-T-ID-5] [Oil -1.5 TS-B-ID-337-T-ID-6]],0
basic-agents,B-ID-338,[[Oil -1 TS-B-ID-338-T-ID-1] [Trade 2 TS-B-ID-338-T-ID-2] [Persec 1.3 TS-B-ID-338-T-ID-3] [Oil 1 TS-B-ID-338-T-ID-4] [Oil -2 TS-B-ID-338-T-ID-5] [Oil -1.5 TS-B-ID-338-T-ID-6]],0
basic-agents,B-ID-339,[[Oil -1 TS-B-ID-339-T-ID-1] [Trade 2 TS-B-ID-339-T-ID-2] [Persec 1.3 TS-B-ID-339-T-ID-3] [Oil 1 TS-B-ID-339-T-ID-4] [Oil -2 TS-B-ID-339-T-ID-5] [Oil -1.5 TS-B-ID-339-T-ID-6]],0
basic-agents,B-ID-340,[[Oil -1 TS-B-ID-340-T-ID-1] [Trade 2 TS-B-ID-340-T-ID-2] [Persec 1.3 TS-B-ID-340-T-ID-3] [Oil 1 TS-B-ID-340-T-ID-4] [Oil -2 TS-B-ID-340-T-ID-5] [Oil -1.5 TS-B-ID-340-T-ID-6]],0
basic-agents,B-ID-341,[[Oil -1 TS-B-ID-341-T-ID-1] [Trade 2 TS-B-ID-341-T-ID-2] [Persec 1.3 TS-B-ID-341-T-ID-3] [Oil 1 TS-B-ID-341-T-ID-4] [Oil -2 TS-B-ID-341-T-ID-5] [Oil -1.5 TS-B-ID-341-T-ID-6]],0
basic-agents,B-ID-342,[[Oil -1 TS-B-ID-342-T-ID-1] [Trade 2 TS-B-ID-342-T-ID-2] [Persec 1.3 TS-B-ID-342-T-ID-3] [Oil 1 TS-B-ID-342-T-ID-4] [Oil -2 TS-B-ID-342-T-ID-5] [Oil -1.5 TS-B-ID-342-T-ID-6]],0
basic-agents,B-ID-343,[[Oil -1 TS-B-ID-343-T-ID-1] [Trade 2 TS-B-ID-343-T-ID-2] [Persec 1.3 TS-B-ID-343-T-ID-3] [Oil 1 TS-B-ID-343-T-ID-4] [Oil -2 TS-B-ID-343-T-ID-5] [Oil -1.5 TS-B-ID-343-T-ID-6]],0
basic-agents,B-ID-344,[[Oil -1 TS-B-ID-344-T-ID-1] [Trade 2 TS-B-ID-344-T-ID-2] [Persec 1.3 TS-B-ID-344-T-ID-3] [Oil 1 TS-B-ID-344-T-ID-4] [Oil -2 TS-B-ID-344-T-ID-5] [Oil -1.5 TS-B-ID-344-T-ID-6]],0
basic-agents,B-ID-345,[[Oil -1 TS-B-ID-345-T-ID-1] [Trade 2 TS-B-ID-345-T-ID-2] [Persec 1.3 TS-B-ID-345-T-ID-3] [Oil 1 TS-B-ID-345-T-ID-4] [Oil -2 TS-B-ID-345-T-ID-5] [Oil -1.5 TS-B-ID-345-T-ID-6]],0
basic-agents,B-ID-346,[[Oil -1 TS-B-ID-346-T-ID-1] [Trade 2 TS-B-ID-346-T-ID-2] [Persec 1.3 TS-B-ID-346-T-ID-3] [Oil 1 TS-B-ID-346-T-ID-4] [Oil -2 TS-B-ID-346-T-ID-5] [Oil -1.5 TS-B-ID-346-T-ID-6]],0
basic-agents,B-ID-347,[[Oil -1 TS-B-ID-347-T-ID-1] [Trade 2 TS-B-ID-347-T-ID-2] [Persec 1.3 TS-B-ID-347-T-ID-3] [Oil 1 TS-B-ID-347-T-ID-4] [Oil -2 TS-B-ID-347-T-ID-5] [Oil -1.5 TS-B-ID-347-T-ID-6]],0
basic-agents,B-ID-348,[[Oil -1 TS-B-ID-348-T-ID-1] [Trade 2 TS-B-ID-348-T-ID-2] [Persec 1.3 TS-B-ID-348-T-ID-3] [Oil 1 TS-B-ID-348-T-ID-4] [Oil -2 TS-B-ID-348-T-ID-5] [Oil -1.5 TS-B-ID-348-T-ID-6]],0
basic-agents,B-ID-349,[[Oil -1 TS-B-ID-349-T-ID-1] [Trade 2 TS-B-ID-349-T-ID-2] [Persec 1.3 TS-B-ID-349-T-ID-3] [Oil 1 TS-B-ID-349-T-ID-4] [Oil -2 TS-B-ID-349-T-ID-5] [Oil -1.5 TS-B-ID-349-T-ID-6]],0
basic-agents,B-ID-350,[[Oil -1 TS-B-ID-350-T-ID-1] [Trade 2 TS-B-ID-350-T-ID-2] [Persec 1.3 TS-B-ID-350-T-ID-3] [Oil 1 TS-B-ID-350-T-ID-4] [Oil -2 TS-B-ID-350-T-ID-5] [Oil -1.5 TS-B-ID-350-T-ID-6]],0
basic-agents,B-ID-351,[[Oil -1 TS-B-ID-351-T-ID-1] [Trade 2 TS-B-ID-351-T-ID-2] [Persec 1.3 TS-B-ID-351-T-ID-3] [Oil 1 TS-B-ID-351-T-ID-4] [Oil -2 TS-B-ID-351-T-ID-5] [Oil -1.5 TS-B-ID-351-T-ID-6]],0
basic-agents,B-ID-352,[[Oil -1 TS-B-ID-352-T-ID-1] [Trade 2 TS-B-ID-352-T-ID-2] [Persec 1.3 TS-B-ID-352-T-ID-3] [Oil 1 TS-B-ID-352-T-ID-4] [Oil -2 TS-B-ID-352-T-ID-5] [Oil -1.5 TS-B-ID-352-T-ID-6]],0
basic-agents,B-ID-353,[[Oil -1 TS-B-ID-353-T-ID-1] [Trade 2 TS-B-ID-353-T-ID-2] [Persec 1.3 TS-B-ID-353-T-ID-3] [Oil 1 TS-B-ID-353-T-ID-4] [Oil -2 TS-B-ID-353-T-ID-5] [Oil -1.5 TS-B-ID-353-T-ID-6]],0
basic-agents,B-ID-354,[[Oil -1 TS-B-ID-354-T-ID-1] [Trade 2 TS-B-ID-354-T-ID-2] [Persec 1.3 TS-B-ID-354-T-ID-3] [Oil 1 TS-B-ID-354-T-ID-4] [Oil -2 TS-B-ID-354-T-ID-5] [Oil -1.5 TS-B-ID-354-T-ID-6]],0
basic-agents,B-ID-355,[[Oil -1 TS-B-ID-355-T-ID-1] [Trade 2 TS-B-ID-355-T-ID-2] [Persec 1.3 TS-B-ID-355-T-ID-3] [Oil 1 TS-B-ID-355-T-ID-4] [Oil -2 TS-B-ID-355-T-ID-5] [Oil -1.5 TS-B-ID-355-T-ID-6]],0
basic-agents,B-ID-356,[[Oil -1 TS-B-ID-356-T-ID-1] [Trade 2 TS-B-ID-356-T-ID-2] [Persec 1.3 TS-B-ID-356-T-ID-3] [Oil 1 TS-B-ID-356-T-ID-4] [Oil -2 TS-B-ID-356-T-ID-5] [Oil -1.5 TS-B-ID-356-T-ID-6]],0
basic-agents,B-ID-357,[[Oil -1 TS-B-ID-357-T-ID-1] [Trade 2 TS-B-ID-357-T-ID-2] [Persec 1.3 TS-B-ID-357-T-ID-3] [Oil 1 TS-B-ID-357-T-ID-4] [Oil -2 TS-B-ID-357-T-ID-5] [Oil -1.5 TS-B-ID-357-T-ID-6]],0
basic-agents,B-ID-358,[[Oil -1 TS-B-ID-358-T-ID-1] [Trade 2 TS-B-ID-358-T-ID-2] [Persec 1.3 TS-B-ID-358-T-ID-3] [Oil 1 TS-B-ID-358-T-ID-4] [Oil -2 TS-B-ID-358-T-ID-5] [Oil -1.5 TS-B-ID-358-T-ID-6]],0
basic-agents,B-ID-359,[[Oil -1 TS-B-ID-359-T-ID-1] [Trade 2 TS-B-ID-359-T-ID-2] [Persec 1.3 TS-B-ID-359-T-ID-3] [Oil 1 TS-B-ID-359-T-ID-4] [Oil -2 TS-B-ID-359-T-ID-5] [Oil -1.5 TS-B-ID-359-T-ID-6]],0
basic-agents,B-ID-360,[[Oil -1 TS-B-ID-360-T-ID-1] [Trade 2 TS-B-ID-360-T-ID-2] [Persec 1.3 TS-B-ID-360-T-ID-3] [Oil 1 TS-B-ID-360-T-ID-4] [Oil -2 TS-B-ID-360-T-ID-5] [Oil -1.5 TS-B-ID-360-T-ID-6]],0
basic-agents,B-ID-361,[[Oil -1 TS-B-ID-361-T-ID-1] [Trade 2 TS-B-ID-361-T-ID-2] [Persec 1.3 TS-B-ID-361-T-ID-3] [Oil 1 TS-B-ID-361-T-ID-4] [Oil -2 TS-B-ID-361-T-ID-5] [Oil -1.5 TS-B-ID-361-T-ID-6]],0
basic-agents,B-ID-362,[[Oil -1 TS-B-ID-362-T-ID-1] [Trade 2 TS-B-ID-362-T-ID-2] [Persec 1.3 TS-B-ID-362-T-ID-3] [Oil 1 TS-B-ID-362-T-ID-4] [Oil -2 TS-B-ID-362-T-ID-5] [Oil -1.5 TS-B-ID-362-T-ID-6]],0
basic-agents,B-ID-363,[[Oil -1 TS-B-ID-363-T-ID-1] [Trade 2 TS-B-ID-363-T-ID-2] [Persec 1.3 TS-B-ID-363-T-ID-3] [Oil 1 TS-B-ID-363-T-ID-4] [Oil -2 TS-B-ID-363-T-ID-5] [Oil -1.5 TS-B-ID-363-T-ID-6]],0
basic-agents,B-ID-364,[[Oil -1 TS-B-ID-364-T-ID-1] [Trade 2 TS-B-ID-364-T-ID-2] [Persec 1.3 TS-B-ID-364-T-ID-3] [Oil 1 TS-B-ID-364-T-ID-4] [Oil -2 TS-B-ID-364-T-ID-5] [Oil -1.5 TS-B-ID-364-T-ID-6]],0
basic-agents,B-ID-365,[[Oil -1 TS-B-ID-365-T-ID-1] [Trade 2 TS-B-ID-365-T-ID-2] [Persec 1.3 TS-B-ID-365-T-ID-3] [Oil 1 TS-B-ID-365-T-ID-4] [Oil -2 TS-B-ID-365-T-ID-5] [Oil -1.5 TS-B-ID-365-T-ID-6]],0
basic-agents,B-ID-366,[[Oil -1 TS-B-ID-366-T-ID-1] [Trade 2 TS-B-ID-366-T-ID-2] [Persec 1.3 TS-B-ID-366-T-ID-3] [Oil 1 TS-B-ID-366-T-ID-4] [Oil -2 TS-B-ID-366-T-ID-5] [Oil -1.5 TS-B-ID-366-T-ID-6]],0
basic-agents,B-ID-367,[[Oil -1 TS-B-ID-367-T-ID-1] [Trade 2 TS-B-ID-367-T-ID-2] [Persec 1.3 TS-B-ID-367-T-ID-3] [Oil 1 TS-B-ID-367-T-ID-4] [Oil -2 TS-B-ID-367-T-ID-5] [Oil -1.5 TS-B-ID-367-T-ID-6]],0
basic-agents,B-ID-368,[[Oil -1 TS-B-ID-368-T-ID-1] [Trade 2 TS-B-ID-368-T-ID-2] [Persec 1.3 TS-B-ID-368-T-ID-3] [Oil 1 TS-B-ID-368-T-ID-4] [Oil -2 TS-B-ID-368-T-ID-5] [Oil -1.5 TS-B-ID-368-T-ID-6]],0
basic-agents,B-ID-369,[[Oil -1 TS-B-ID-369-T-ID-1] [Trade 2 TS-B-ID-369-T-ID-2] [Persec 1.3 TS-B-ID-369-T-ID-3] [Oil 1 TS-B-ID-369-T-ID-4] [Oil -2 TS-B-ID-369-T-ID-5] [Oil -1.5 TS-B-ID-369-T-ID-6]],0
basic-agents,B-ID-370,[[Oil -1 TS-B-ID-370-T-ID-1] [Trade 2 TS-B-ID-370-T-ID-2] [Persec 1.3 TS-B-ID-370-T-ID-3] [Oil 1 TS-B-ID-370-T-ID-4] [Oil -2 TS-B-ID-370-T-ID-5] [Oil -1.5 TS-B-ID-370-T-ID-6]],0
basic-agents,B-ID-371,[[Oil -1 TS-B-ID-371-T-ID-1] [Trade 2 TS-B-ID-371-T-ID-2] [Persec 1.3 TS-B-ID-371-T-ID-3] [Oil 1 TS-B-ID-371-T-ID-4] [Oil -2 TS-B-ID-371-T-ID-5] [Oil -1.5 TS-B-ID-371-T-ID-6]],0
basic-agents,B-ID-372,[[Oil -1 TS-B-ID-372-T-ID-1] [Trade 2 TS-B-ID-372-T-ID-2] [Persec 1.3 TS-B-ID-372-T-ID-3] [Oil 1 TS-B-ID-372-T-ID-4] [Oil -2 TS-B-ID-372-T-ID-5] [Oil -1.5 TS-B-ID-372-T-ID-6]],0
basic-agents,B-ID-373,[[Oil -1 TS-B-ID-373-T-ID-1] [Trade 2 TS-B-ID-373-T-ID-2] [Persec 1.3 TS-B-ID-373-T-ID-3] [Oil 1 TS-B-ID-373-T-ID-4] [Oil -2 TS-B-ID-373-T-ID-5] [Oil -1.5 TS-B-ID-373-T-ID-6]],0
basic-agents,B-ID-374,[[Oil -1 TS-B-ID-374-T-ID-1] [Trade 2 TS-B-ID-374-T-ID-2] [Persec 1.3 TS-B-ID-374-T-ID-3] [Oil 1 TS-B-ID-374-T-ID-4] [Oil -2 TS-B-ID-374-T-ID-5] [Oil -1.5 TS-B-ID-374-T-ID-6]],0
basic-agents,B-ID-375,[[Oil -1 TS-B-ID-375-T-ID-1] [Trade 2 TS-B-ID-375-T-ID-2] [Persec 1.3 TS-B-ID-375-T-ID-3] [Oil 1 TS-B-ID-375-T-ID-4] [Oil -2 TS-B-ID-375-T-ID-5] [Oil -1.5 TS-B-ID-375-T-ID-6]],0
basic-agents,B-ID-376,[[Oil -1 TS-B-ID-376-T-ID-1] [Trade 2 TS-B-ID-376-T-ID-2] [Persec 1.3 TS-B-ID-376-T-ID-3] [Oil 1 TS-B-ID-376-T-ID-4] [Oil -2 TS-B-ID-376-T-ID-5] [Oil -1.5 TS-B-ID-376-T-ID-6]],0
basic-agents,B-ID-377,[[Oil -1 TS-B-ID-377-T-ID-1] [Trade 2 TS-B-ID-377-T-ID-2] [Persec 1.3 TS-B-ID-377-T-ID-3] [Oil 1 TS-B-ID-377-T-ID-4] [Oil -2 TS-B-ID-377-T-ID-5] [Oil -1.5 TS-B-ID-377-T-ID-6]],0
basic-agents,B-ID-378,[[Oil -1 TS-B-ID-378-T-ID-1] [Trade 2 TS-B-ID-378-T-ID-2] [Persec 1.3 TS-B-ID-378-T-ID-3] [Oil 1 TS-B-ID-378-T-ID-4] [Oil -2 TS-B-ID-378-T-ID-5] [Oil -1.5 TS-B-ID-378-T-ID-6]],0
basic-agents,B-ID-379,[[Oil -1 TS-B-ID-379-T-ID-1] [Trade 2 TS-B-ID-379-T-ID-2] [Persec 1.3 TS-B-ID-379-T-ID-3] [Oil 1 TS-B-ID-379-T-ID-4] [Oil -2 TS-B-ID-379-T-ID-5] [Oil -1.5 TS-B-ID-379-T-ID-6]],0
basic-agents,B-ID-380,[[Oil -1 TS-B-ID-380-T-ID-1] [Trade 2 TS-B-ID-380-T-ID-2] [Persec 1.3 TS-B-ID-380-T-ID-3] [Oil 1 TS-B-ID-380-T-ID-4] [Oil -2 TS-B-ID-380-T-ID-5] [Oil -1.5 TS-B-ID-380-T-ID-6]],0
basic-agents,B-ID-381,[[Oil -1 TS-B-ID-381-T-ID-1] [Trade 2 TS-B-ID-381-T-ID-2] [Persec 1.3 TS-B-ID-381-T-ID-3] [Oil 1 TS-B-ID-381-T-ID-4] [Oil -2 TS-B-ID-381-T-ID-5] [Oil -1.5 TS-B-ID-381-T-ID-6]],0
basic-agents,B-ID-382,[[Oil -1 TS-B-ID-382-T-ID-1] [Trade 2 TS-B-ID-382-T-ID-2] [Persec 1.3 TS-B-ID-382-T-ID-3] [Oil 1 TS-B-ID-382-T-ID-4] [Oil -2 TS-B-ID-382-T-ID-5] [Oil -1.5 TS-B-ID-382-T-ID-6]],0
basic-agents,B-ID-383,[[Oil -1 TS-B-ID-383-T-ID-1] [Trade 2 TS-B-ID-383-T-ID-2] [Persec 1.3 TS-B-ID-383-T-ID-3] [Oil 1 TS-B-ID-383-T-ID-4] [Oil -2 TS-B-ID-383-T-ID-5] [Oil -1.5 TS-B-ID-383-T-ID-6]],0
basic-agents,B-ID-384,[[Oil -1 TS-B-ID-384-T-ID-1] [Trade 2 TS-B-ID-384-T-ID-2] [Persec 1.3 TS-B-ID-384-T-ID-3] [Oil 1 TS-B-ID-384-T-ID-4] [Oil -2 TS-B-ID-384-T-ID-5] [Oil -1.5 TS-B-ID-384-T-ID-6]],0
basic-agents,B-ID-385,[[Oil -1 TS-B-ID-385-T-ID-1] [Trade 2 TS-B-ID-385-T-ID-2] [Persec 1.3 TS-B-ID-385-T-ID-3] [Oil 1 TS-B-ID-385-T-ID-4] [Oil -2 TS-B-ID-385-T-ID-5] [Oil -1.5 TS-B-ID-385-T-ID-6]],0
basic-agents,B-ID-386,[[Oil -1 TS-B-ID-386-T-ID-1] [Trade 2 TS-B-ID-386-T-ID-2] [Persec 1.3 TS-B-ID-386-T-ID-3] [Oil 1 TS-B-ID-386-T-ID-4] [Oil -2 TS-B-ID-386-T-ID-5] [Oil -1.5 TS-B-ID-386-T-ID-6]],0
basic-agents,B-ID-387,[[Oil -1 TS-B-ID-387-T-ID-1] [Trade 2 TS-B-ID-387-T-ID-2] [Persec 1.3 TS-B-ID-387-T-ID-3] [Oil 1 TS-B-ID-387-T-ID-4] [Oil -2 TS-B-ID-387-T-ID-5] [Oil -1.5 TS-B-ID-387-T-ID-6]],0
basic-agents,B-ID-388,[[Oil -1 TS-B-ID-388-T-ID-1] [Trade 2 TS-B-ID-388-T-ID-2] [Persec 1.3 TS-B-ID-388-T-ID-3] [Oil 1 TS-B-ID-388-T-ID-4] [Oil -2 TS-B-ID-388-T-ID-5] [Oil -1.5 TS-B-ID-388-T-ID-6]],0
basic-agents,B-ID-389,[[Oil -1 TS-B-ID-389-T-ID-1] [Trade 2 TS-B-ID-389-T-ID-2] [Persec 1.3 TS-B-ID-389-T-ID-3] [Oil 1 TS-B-ID-389-T-ID-4] [Oil -2 TS-B-ID-389-T-ID-5] [Oil -1.5 TS-B-ID-389-T-ID-6]],0
basic-agents,B-ID-390,[[Oil -1 TS-B-ID-390-T-ID-1] [Trade 2 TS-B-ID-390-T-ID-2] [Persec 1.3 TS-B-ID-390-T-ID-3] [Oil 1 TS-B-ID-390-T-ID-4] [Oil -2 TS-B-ID-390-T-ID-5] [Oil -1.5 TS-B-ID-390-T-ID-6]],0
basic-agents,B-ID-391,[[Oil -1 TS-B-ID-391-T-ID-1] [Trade 2 TS-B-ID-391-T-ID-2] [Persec 1.3 TS-B-ID-391-T-ID-3] [Oil 1 TS-B-ID-391-T-ID-4] [Oil -2 TS-B-ID-391-T-ID-5] [Oil -1.5 TS-B-ID-391-T-ID-6]],0
basic-agents,B-ID-392,[[Oil -1 TS-B-ID-392-T-ID-1] [Trade 2 TS-B-ID-392-T-ID-2] [Persec 1.3 TS-B-ID-392-T-ID-3] [Oil 1 TS-B-ID-392-T-ID-4] [Oil -2 TS-B-ID-392-T-ID-5] [Oil -1.5 TS-B-ID-392-T-ID-6]],0
basic-agents,B-ID-393,[[Oil -1 TS-B-ID-393-T-ID-1] [Trade 2 TS-B-ID-393-T-ID-2] [Persec 1.3 TS-B-ID-393-T-ID-3] [Oil 1 TS-B-ID-393-T-ID-4] [Oil -2 TS-B-ID-393-T-ID-5] [Oil -1.5 TS-B-ID-393-T-ID-6]],0
basic-agents,B-ID-394,[[Oil -1 TS-B-ID-394-T-ID-1] [Trade 2 TS-B-ID-394-T-ID-2] [Persec 1.3 TS-B-ID-394-T-ID-3] [Oil 1 TS-B-ID-394-T-ID-4] [Oil -2 TS-B-ID-394-T-ID-5] [Oil -1.5 TS-B-ID-394-T-ID-6]],0
basic-agents,B-ID-395,[[Oil -1 TS-B-ID-395-T-ID-1] [Trade 2 TS-B-ID-395-T-ID-2] [Persec 1.3 TS-B-ID-395-T-ID-3] [Oil 1 TS-B-ID-395-T-ID-4] [Oil -2 TS-B-ID-395-T-ID-5] [Oil -1.5 TS-B-ID-395-T-ID-6]],0
basic-agents,B-ID-396,[[Oil -1 TS-B-ID-396-T-ID-1] [Trade 2 TS-B-ID-396-T-ID-2] [Persec 1.3 TS-B-ID-396-T-ID-3] [Oil 1 TS-B-ID-396-T-ID-4] [Oil -2 TS-B-ID-396-T-ID-5] [Oil -1.5 TS-B-ID-396-T-ID-6]],0
basic-agents,B-ID-397,[[Oil -1 TS-B-ID-397-T-ID-1] [Trade 2 TS-B-ID-397-T-ID-2] [Persec 1.3 TS-B-ID-397-T-ID-3] [Oil 1 TS-B-ID-397-T-ID-4] [Oil -2 TS-B-ID-397-T-ID-5] [Oil -1.5 TS-B-ID-397-T-ID-6]],0
basic-agents,B-ID-398,[[Oil -1 TS-B-ID-398-T-ID-1] [Trade 2 TS-B-ID-398-T-ID-2] [Persec 1.3 TS-B-ID-398-T-ID-3] [Oil 1 TS-B-ID-398-T-ID-4] [Oil -2 TS-B-ID-398-T-ID-5] [Oil -1.5 TS-B-ID-398-T-ID-6]],0
basic-agents,B-ID-399,[[Oil -1 TS-B-ID-399-T-ID-1] [Trade 2 TS-B-ID-399-T-ID-2] [Persec 1.3 TS-B-ID-399-T-ID-3] [Oil 1 TS-B-ID-399-T-ID-4] [Oil -2 TS-B-ID-399-T-ID-5] [Oil -1.5 TS-B-ID-399-T-ID-6]],0
basic-agents,B-ID-400,[[Oil -1 TS-B-ID-400-T-ID-1] [Trade 2 TS-B-ID-400-T-ID-2] [Persec 1.3 TS-B-ID-400-T-ID-3] [Oil 1 TS-B-ID-400-T-ID-4] [Oil -2 TS-B-ID-400-T-ID-5] [Oil -1.5 TS-B-ID-400-T-ID-6]],0
basic-agents,B-ID-401,[[Oil -1 TS-B-ID-401-T-ID-1] [Trade 2 TS-B-ID-401-T-ID-2] [Persec 1.3 TS-B-ID-401-T-ID-3] [Oil 1 TS-B-ID-401-T-ID-4] [Oil -2 TS-B-ID-401-T-ID-5] [Oil -1.5 TS-B-ID-401-T-ID-6]],0
basic-agents,B-ID-402,[[Oil -1 TS-B-ID-402-T-ID-1] [Trade 2 TS-B-ID-402-T-ID-2] [Persec 1.3 TS-B-ID-402-T-ID-3] [Oil 1 TS-B-ID-402-T-ID-4] [Oil -2 TS-B-ID-402-T-ID-5] [Oil -1.5 TS-B-ID-402-T-ID-6]],0
basic-agents,B-ID-403,[[Oil -1 TS-B-ID-403-T-ID-1] [Trade 2 TS-B-ID-403-T-ID-2] [Persec 1.3 TS-B-ID-403-T-ID-3] [Oil 1 TS-B-ID-403-T-ID-4] [Oil -2 TS-B-ID-403-T-ID-5] [Oil -1.5 TS-B-ID-403-T-ID-6]],0
basic-agents,B-ID-404,[[Oil -1 TS-B-ID-404-T-ID-1] [Trade 2 TS-B-ID-404-T-ID-2] [Persec 1.3 TS-B-ID-404-T-ID-3] [Oil 1 TS-B-ID-404-T-ID-4] [Oil -2 TS-B-ID-404-T-ID-5] [Oil -1.5 TS-B-ID-404-T-ID-6]],0
basic-agents,B-ID-405,[[Oil -1 TS-B-ID-405-T-ID-1] [Trade 2 TS-B-ID-405-T-ID-2] [Persec 1.3 TS-B-ID-405-T-ID-3] [Oil 1 TS-B-ID-405-T-ID-4] [Oil -2 TS-B-ID-405-T-ID-5] [Oil -1.5 TS-B-ID-405-T-ID-6]],0
basic-agents,B-ID-406,[[Oil -1 TS-B-ID-406-T-ID-1] [Trade 2 TS-B-ID-406-T-ID-2] [Persec 1.3 TS-B-ID-406-T-ID-3] [Oil 1 TS-B-ID-406-T-ID-4] [Oil -2 TS-B-ID-406-T-ID-5] [Oil -1.5 TS-B-ID-406-T-ID-6]],0
